mp,id,date_filed,title,name,url,status,file_date,ICRF_80_MHz,ICRF_70_MHz,ICRF_50_MHz,Cryopump,DNB,rev_B,high_B,boronize_overnight,boronize_shots,comment,GUID
1656,278,9/5/00,ELMs and EDA in low density H-modes,hubbard                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/278.pdf,Closed, 9/5/2000,,,,,,,,,,,{B6FC2E73-D951-E711-ABE8-0050568A3DF0}
1657,279,9/6/00,Neutral point stability research in Alcator C-Mod,granetz                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/279.pdf,Closed, 9/6/2000,,,,,,,,,,,{B7FC2E73-D951-E711-ABE8-0050568A3DF0}
1658,280,9/7/00,Edge pedestals and H-mode character during current ramps.,sunn                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/280.pdf,Closed, 9/7/2000,,,,,,,,,,,{B8FC2E73-D951-E711-ABE8-0050568A3DF0}
1659,281,9/7/00,Imaging of Edge Turbulence in Alcator C-Mod,terry                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/281.pdf,Closed, 9/7/2000,,,,,,,,,,,{B9FC2E73-D951-E711-ABE8-0050568A3DF0}
1660,282,9/8/00,Triggering ELMs by fast current ramp-up,mossessian                    ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/282.pdf,Closed, 9/8/2000,,,,,,,,,,,{BAFC2E73-D951-E711-ABE8-0050568A3DF0}
1661,283,10/27/00,Long Pulse Plasma Operation ,wolfe                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/283.pdf,Closed,10/27/2000,,,,,,,,,,,{BBFC2E73-D951-E711-ABE8-0050568A3DF0}
1662,284,11/15/00,Pedestals in ELM-free H-mode at high current,mossessian                    ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/284.pdf,Closed,11/15/2000,,,,,,,,,,,{BCFC2E73-D951-E711-ABE8-0050568A3DF0}
1663,285,11/15/00,Scaling of H-mode pedestal parameters with plasma density,mossessian                    ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/285.pdf,Closed,11/15/2000,,,,,,,,,,,{BDFC2E73-D951-E711-ABE8-0050568A3DF0}
1664,286,11/16/00,"Divertor heating during long-pulse, low-density operation",terry                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/286.pdf,Closed,11/16/2000,,,,,,,,,,,{BEFC2E73-D951-E711-ABE8-0050568A3DF0}
1665,287,11/15/00,Matching of dimensionless edge parameters on C-Mod and ASDEX Upgrade,hubbard                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/287.pdf,Closed,11/15/2000,,,,,,,,,,,{BFFC2E73-D951-E711-ABE8-0050568A3DF0}
1666,288,12/1/00,Magnetic Probe and PCI Measurements in ICRF and Ohmic EDA H-modes,snipes                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/288.pdf,Closed,12/1/2000,,,,,,,,,,,{C0FC2E73-D951-E711-ABE8-0050568A3DF0}
1667,289a,5/2/01,Investigations of Double Transport Barrier Plasmas,rice                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/289a.pdf,Closed, 5/2/2001,,,,,,,,,,,{C1FC2E73-D951-E711-ABE8-0050568A3DF0}
1668,290,2/21/01,Poloidal time variation of H-mode pedestal collapse in upper x-point         geometry.,sunn                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/290.pdf,Closed, 2/21/2001,,,,,,,,,,,{C2FC2E73-D951-E711-ABE8-0050568A3DF0}
1669,291,5/2/01,Double Transport Barrier Plasma Formation with Low Field Side ICRF,rice                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/291.pdf,Closed, 5/2/2001,,,,,,,,,,,{C3FC2E73-D951-E711-ABE8-0050568A3DF0}
1670,292,5/7/01,q Resonances in Quasi-Coherent Mode,G                             ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/292.pdf,Closed, 5/7/2001,,,,,,,,,,,{C4FC2E73-D951-E711-ABE8-0050568A3DF0}
1671,293,5/10/01,QC mode/EDA study,mossessian                    ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/293.pdf,Closed, 5/10/2001,,,,,,,,,,,{C5FC2E73-D951-E711-ABE8-0050568A3DF0}
1672,294,5/10/01,Divertor Continuum Emission Studies,BOSWELL                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/294.pdf,Closed, 5/10/2001,,,,,,,,,,,{C6FC2E73-D951-E711-ABE8-0050568A3DF0}
1673,295,5/10/01,Full Characterization of J port antenna performance,wukitch                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/295.pdf,Closed, 5/10/2001,,,,,,,,,,,{C7FC2E73-D951-E711-ABE8-0050568A3DF0}
1675,297,6/28/01,"Neutral Particle Control, Fueling, and Gas Inventory Experimentsusing         Helium",labombard                     ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/297.pdf,Closed, 6/28/2001,,,,,,,,,,,{C8FC2E73-D951-E711-ABE8-0050568A3DF0}
1676,298,5/14/02,C-Mod Plasma Startup,irby                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/298.pdf,Closed, 5/14/2002,,,,,,,,,,,{C9FC2E73-D951-E711-ABE8-0050568A3DF0}
1677,299,5/29/02,Formation and Decay of Ohmic H-mode ITB,fiore                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/299.pdf,Closed, 5/29/2002,,,,,,,,,,,{CAFC2E73-D951-E711-ABE8-0050568A3DF0}
1678,300,6/14/02,TF Ramps,lee,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/300.pdf,Closed, 6/14/2002,,,,,,,,,,,{CBFC2E73-D951-E711-ABE8-0050568A3DF0}
1679,303,6/21/02,High Performance ITBs,rice                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/303.pdf,Closed, 6/21/2002,,,,,,,,,,,{CCFC2E73-D951-E711-ABE8-0050568A3DF0}
1680,304,6/19/02,H-Mode Regimes,G                             ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/304.pdf,Closed, 6/19/2002,,,,,,,,,,,{CDFC2E73-D951-E711-ABE8-0050568A3DF0}
1681,305,6/18/02,ITB - Access Conditions and Hysteresis,G                             ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/305.pdf,Closed, 6/18/2002,,,,,,,,,,,{CEFC2E73-D951-E711-ABE8-0050568A3DF0}
1682,306,6/19/02,"Density Limits, Transport and Turbulence",G                             ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/306.pdf,Closed, 6/19/2002,,,,,,,,,,,{CFFC2E73-D951-E711-ABE8-0050568A3DF0}
1683,307,6/19/02,High Bootstrap Fraction Regimes,PARKER                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/307.pdf,Closed, 6/19/2002,,,,,,,,,,,{D0FC2E73-D951-E711-ABE8-0050568A3DF0}
1685,309,6/21/02,5.4 T ITB Thermal Transport Investigation,lynn                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/309.pdf,Closed, 6/21/2002,,,,,,,,,,,{D1FC2E73-D951-E711-ABE8-0050568A3DF0}
1686,310,6/21/02,Te Thermal Transport with Perturbative Techniques,lynn                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/310.pdf,Closed, 6/21/2002,,,,,,,,,,,{D2FC2E73-D951-E711-ABE8-0050568A3DF0}
1687,311,6/21/02,Spatial Dependence of Edge Turbulence Statistics,labombard                     ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/311.pdf,Closed, 6/21/2002,,,,,,,,,,,{D3FC2E73-D951-E711-ABE8-0050568A3DF0}
1688,312,6/14/02,Ohmic H - modes,lee,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/312.pdf,Closed, 6/14/2002,,,,,,,,,,,{D4FC2E73-D951-E711-ABE8-0050568A3DF0}
1689,313,6/21/02,Instrumented Divertor Leakage Experiments,labombard                     ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/313.pdf,Closed, 6/21/2002,,,,,,,,,,,{D5FC2E73-D951-E711-ABE8-0050568A3DF0}
1690,315,8/5/02,Developing shape for C-Mod/Jet identity experiment,mossessian                    ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/315.pdf,Closed, 8/5/2002,,,,,,,,,,,{D6FC2E73-D951-E711-ABE8-0050568A3DF0}
1691,316,8/20/02,Initial Active MHD TAE Experiments,snipes                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/316.pdf,Closed, 8/20/2002,,,,,,,,,,,{D7FC2E73-D951-E711-ABE8-0050568A3DF0}
1692,317,8/21/02,ITB Study with Expanded Diagnostic Set,fiore                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/317.pdf,Closed, 8/21/2002,,,,,,,,,,,{D8FC2E73-D951-E711-ABE8-0050568A3DF0}
1693,318,8/22/02,High Performance Operation at 5 Tesla ,marmar                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/318.pdf,Closed, 8/22/2002,,,,,,,,,,,{D9FC2E73-D951-E711-ABE8-0050568A3DF0}
1694,319,8/22/02,Experimental/Theoretical Comparisons of SOL Turbulence in Alcator C-Mod,terry                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/319.pdf,Closed, 8/22/2002,,,,,,,,,,,{DAFC2E73-D951-E711-ABE8-0050568A3DF0}
1695,320,9/16/02,Role of neutrals in H-mode pedestal - Inner wall limited H-mode,mossessian                    ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/320.pdf,Closed, 9/16/2002,,,,,,,,,,,{DBFC2E73-D951-E711-ABE8-0050568A3DF0}
1696,321,9/16/02,Role of neutrals in H-mode pedestal - Density scan and inboard vs outboard         gas puff,mossessian                    ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/321.pdf,Closed, 9/16/2002,,,,,,,,,,,{DCFC2E73-D951-E711-ABE8-0050568A3DF0}
1697,322,8/29/02,MSE Calibration II,yuh                           ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/322.pdf,Closed, 8/29/2002,,,,,,,,,,,{DDFC2E73-D951-E711-ABE8-0050568A3DF0}
1699,325,10/1/02,TF Scan,lee,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/325.pdf,Closed,10/1/2002,,,,,,,,,,,{DEFC2E73-D951-E711-ABE8-0050568A3DF0}
1700,326,8/26/02,"D, E, and J-port Antenna Evaluation and Comparison",wukitch                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/326.pdf,Closed, 8/26/2002,,,,,,,,,,,{DFFC2E73-D951-E711-ABE8-0050568A3DF0}
1701,327,10/11/02,Developing low ne EDA H-mode targets for LHCD,hubbard                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/327.pdf,Closed,10/11/2002,,,,,,,,,,,{E0FC2E73-D951-E711-ABE8-0050568A3DF0}
1702,328,10/25/03,2 MA Operation on Alcator C-Mod,irby                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/328.pdf,Closed,10/25/2003,,,,,,,,,,,{E1FC2E73-D951-E711-ABE8-0050568A3DF0}
1703,329,10/25/02,Plasma Initiation without Commutation.,hutch                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/329.pdf,Closed,10/25/2002,,,,,,,,,,,{E2FC2E73-D951-E711-ABE8-0050568A3DF0}
1704,330,3/19/03,Edge Minority Heating for H-Mode Control,zweben                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/330.pdf,Closed, 3/19/2003,,,,,,,,,,,{E3FC2E73-D951-E711-ABE8-0050568A3DF0}
1705,331,4/17/03,Initial Locked Mode Studies with the Non-axisymmetric Control Coils,wolfe                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/331.pdf,Closed, 4/17/2003,,,,,,,,,,,{E4FC2E73-D951-E711-ABE8-0050568A3DF0}
1706,333,4/10/03,Density Limits and Turbulence,G                             ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/333.pdf,Closed, 4/10/2003,,,,,,,,,,,{E5FC2E73-D951-E711-ABE8-0050568A3DF0}
1707,334,4/10/03,QC Mode - Radial Extent and High Frequency Companions,G                             ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/334.pdf,Closed, 4/10/2003,,,,,,,,,,,{E6FC2E73-D951-E711-ABE8-0050568A3DF0}
1708,334a,6/23/03,"QC Mode in Ohmic EDA\\\\\\\'s - Radial Extent, k-poloidal, and high frequency         companions",G                             ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/334a.pdf,Closed, 6/23/2003,,,,,,,,,,,{E7FC2E73-D951-E711-ABE8-0050568A3DF0}
1709,335,5/2/03,Edge plasma flows in upper verus lower x-point discharges,labombard                     ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/335.pdf,Closed, 5/2/2003,,,,,,,,,,,{E8FC2E73-D951-E711-ABE8-0050568A3DF0}
1710,336,5/16/03,Measurements of 80 kHz mode observed during off-axis RF ITB\\\\\\\'s,lynn                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/336.pdf,Closed, 5/16/2003,,,,,,,,,,,{E9FC2E73-D951-E711-ABE8-0050568A3DF0}
1711,338,5/16/03,Lots of Measurements of the QC Mode,sampsell                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/338.pdf,Closed, 5/16/2003,,,,,,,,,,,{EAFC2E73-D951-E711-ABE8-0050568A3DF0}
1712,339,5/22/03,Mode Locking Studies at Lower Current,hutch                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/339.pdf,Closed, 5/22/2003,,,,,,,,,,,{EBFC2E73-D951-E711-ABE8-0050568A3DF0}
1713,340,6/3/03,Investigation of fast edge response at the L-H transition,hubbard                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/340.pdf,Closed, 6/3/2003,,,,,,,,,,,{ECFC2E73-D951-E711-ABE8-0050568A3DF0}
1714,341,6/4/03,Power Absorption in ITBs,fiore                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/341.pdf,Closed, 6/4/2003,,,,,,,,,,,{EDFC2E73-D951-E711-ABE8-0050568A3DF0}
1715,342,6/5/03,Density pedestals in L-mode and H-mode plasmas,jwhughes                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/342.pdf,Closed, 6/5/2003,,,,,,,,,,,{EEFC2E73-D951-E711-ABE8-0050568A3DF0}
1716,343,6/5/03,Study of ICRF Mode Conversion Poloidal Flow Drive,ylin                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/343.pdf,Closed, 6/5/2003,,,,,,,,,,,{EFFC2E73-D951-E711-ABE8-0050568A3DF0}
1717,344,5/1/03,100%$ Bootstrap Fraction Plasmas,politzer                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/344.pdf,Closed, 5/1/2003,,,,,,,,,,,{F0FC2E73-D951-E711-ABE8-0050568A3DF0}
1718,344a,6/24/03,100% Bootstrap Fraction Plasmas,politzer                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/344a.pdf,Closed, 6/24/2003,,,,,,,,,,,{F1FC2E73-D951-E711-ABE8-0050568A3DF0}
1719,345,6/20/03,Initial Mode Conversion Current Drive Experiments,wukitch                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/345.pdf,Closed, 6/20/2003,,,,,,,,,,,{F2FC2E73-D951-E711-ABE8-0050568A3DF0}
1720,346,6/24/03,PF Error Field Evaluation,wolfe                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/346.pdf,Closed, 6/24/2003,,,,,,,,,,,{F3FC2E73-D951-E711-ABE8-0050568A3DF0}
1721,347,6/24/03,C-Mod Performance Evaluation,G                             ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/347.pdf,Closed, 6/24/2003,,,,,,,,,,,{F4FC2E73-D951-E711-ABE8-0050568A3DF0}
1722,348,6/25/03,Initial Tests of the Boron Injector,irby                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/348.pdf,Closed, 6/25/2003,,,,,,,,,,,{F5FC2E73-D951-E711-ABE8-0050568A3DF0}
1724,350,6/25/03,ICRF Loading Studies,parisot                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/350.pdf,Closed, 6/25/2003,,,,,,,,,,,{F6FC2E73-D951-E711-ABE8-0050568A3DF0}
1725,351,6/25/03,q-Profile Control and ELMy H-Mode Studies with Ip Ramp and ICRF Heating,porkolab                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/351.pdf,Closed, 6/25/2003,,,,,,,,,,,{F7FC2E73-D951-E711-ABE8-0050568A3DF0}
1726,352,6/25/03,Measurements of ECE broadband fluctuations,lynn                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/352.pdf,Closed, 6/25/2003,,,,,,,,,,,{F8FC2E73-D951-E711-ABE8-0050568A3DF0}
1727,353,6/24/03,Study of striations in Li pellet ablation clouds ,BOSE                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/353.pdf,Closed, 6/24/2003,,,,,,,,,,,{F9FC2E73-D951-E711-ABE8-0050568A3DF0}
1728,354,6/25/03,Hydrogen tail studies using deuterium DNB,sscott                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/354.pdf,Closed, 6/25/2003,,,,,,,,,,,{FAFC2E73-D951-E711-ABE8-0050568A3DF0}
1729,355,11/12/03,ICRF Testing & Conditioning,wukitch                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/355.pdf,Closed,11/12/2003,,,,,,,,,,,{FBFC2E73-D951-E711-ABE8-0050568A3DF0}
1730,356,11/12/03,Mode Conversion Current Drive Experiments,parisot                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/356.pdf,Closed,11/12/2003,,,,,,,,,,,{FCFC2E73-D951-E711-ABE8-0050568A3DF0}
1731,357,11/12/03,Active Low Frequency MHD,snipes                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/357.pdf,Closed,11/12/2003,,,,,,,,,,,{FDFC2E73-D951-E711-ABE8-0050568A3DF0}
1732,358,10/23/03,Approaching Burning Plasma Conditions on C-Mod,snipes                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/358.pdf,Closed,10/23/2003,,,,,,,,,,,{FEFC2E73-D951-E711-ABE8-0050568A3DF0}
1733,360,10/6/03,Initial test of a load tolerant configuration on E-Antenna,parisot                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/360.pdf,Closed,10/6/2003,,,,,,,,,,,{FFFC2E73-D951-E711-ABE8-0050568A3DF0}
1734,361,11/13/03,Identity experiments with JET on error field locked mode thresholds,hender                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/361.pdf,Closed,11/13/2003,,,,,,,,,,,{00FD2E73-D951-E711-ABE8-0050568A3DF0}
1736,364,11/14/03,Measurement of wall pumping on Alcator C-Mod,blip                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/364.pdf,Closed,11/14/2003,,,,,,,,,,,{01FD2E73-D951-E711-ABE8-0050568A3DF0}
1737,365,11/14/03,Inner wall screeing of impurities and deuterium,blip                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/365.pdf,Closed,11/14/2003,,,,,,,,,,,{02FD2E73-D951-E711-ABE8-0050568A3DF0}
1738,366,11/14/03,Damping of TAEs during Ohmic ITB discharges,BOSWELL                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/366.pdf,Closed,11/14/2003,,,,,,,,,,,{03FD2E73-D951-E711-ABE8-0050568A3DF0}
1739,367,11/13/03,"Interplay between confinement, turbulence and magnetic topology",basse                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/367.pdf,Closed,11/13/2003,,,,,,,,,,,{04FD2E73-D951-E711-ABE8-0050568A3DF0}
1740,368,11/6/03,The A-Coil Effect on Ohmic EDA H-mode Operation,sampsell                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/368.pdf,Closed,11/6/2003,,,,,,,,,,,{05FD2E73-D951-E711-ABE8-0050568A3DF0}
1741,369,11/13/03,Experimental Measurement of Neutral Penetration in H-mode Plasmas,jwhughes                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/369.pdf,Closed,11/13/2003,,,,,,,,,,,{06FD2E73-D951-E711-ABE8-0050568A3DF0}
1742,370,11/15/03,Large Volume ITBs at 2.8 T with 50 Mhz ICRF,rice                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/370.pdf,Closed,11/15/2003,,,,,,,,,,,{07FD2E73-D951-E711-ABE8-0050568A3DF0}
1743,372,11/14/03,Further Studies of the Quasi-coherent Mode,terry                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/372.pdf,Closed,11/14/2003,,,,,,,,,,,{08FD2E73-D951-E711-ABE8-0050568A3DF0}
1744,373,11/25/03,ITB Current Scan Revisted,fiore                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/373.pdf,Closed,11/25/2003,,,,,,,,,,,{09FD2E73-D951-E711-ABE8-0050568A3DF0}
1745,374,11/25/03,ITB dependence on triangularity,fiore                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/374.pdf,Closed,11/25/2003,,,,,,,,,,,{0AFD2E73-D951-E711-ABE8-0050568A3DF0}
1746,375,11/25/03,Rotation and H-mode Threshold vs. SSEP,rice                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/375.pdf,Closed,11/25/2003,,,,,,,,,,,{0BFD2E73-D951-E711-ABE8-0050568A3DF0}
1748,377,11/26/03,Energy confinement in double-null discharges,meade                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/377.pdf,Closed,11/26/2003,,,,,,,,,,,{0CFD2E73-D951-E711-ABE8-0050568A3DF0}
1749,378,12/17/03,Mode Conversion Flow Drive Study in D(3He) Plasmas Using J-antenna at         50 MHz,ylin                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/378.pdf,Closed,12/17/2003,,,,,,,,,,,{0DFD2E73-D951-E711-ABE8-0050568A3DF0}
1750,379,12/19/03,High Power ICRF Experiments,wukitch                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/379.pdf,Closed,12/19/2003,,,,,,,,,,,{0EFD2E73-D951-E711-ABE8-0050568A3DF0}
1751,380,12/19/03,Influence of ICRF on sawtooth behavior,wukitch                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/380.pdf,Closed,12/19/2003,,,,,,,,,,,{0FFD2E73-D951-E711-ABE8-0050568A3DF0}
1752,381,1/15/04,Shape development for joint EDA experiments with JFT2-M,hubbard                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/381.pdf,Closed, 1/15/2004,,,,,,,,,,,{10FD2E73-D951-E711-ABE8-0050568A3DF0}
1753,382,1/27/04,C-Mod/JET dimensionless identity at high field/current,mossessian                    ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/382.pdf,Closed, 1/27/2004,,,,,,,,,,,{11FD2E73-D951-E711-ABE8-0050568A3DF0}
1756,385,2/3/04,Edge rotation and the L/H threshold - dependence       on known scaling parameters,G                             ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/385.pdf,Closed, 2/3/2004,,,,,,,,,,,{12FD2E73-D951-E711-ABE8-0050568A3DF0}
1757,386,2/5/04,Locked Mode Threshold in Upper Null Configurations,hutch                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/386.pdf,Open, 2/5/2004,,,,,,,,,,,{13FD2E73-D951-E711-ABE8-0050568A3DF0}
1758,387,2/4/04,Dependence of locked mode thresholds on q95,wolfe                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/387.pdf,Closed, 2/4/2004,,,,,,,,,,,{14FD2E73-D951-E711-ABE8-0050568A3DF0}
1759,388,2/5/04,Plasma performance optimization by impurity       control,ylin                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/388.pdf,Closed, 2/5/2004,,,,,,,,,,,{15FD2E73-D951-E711-ABE8-0050568A3DF0}
1760,389,2/5/04,CNPA Testing and Calibration ,vtang                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/389.pdf,Closed, 2/5/2004,,,,,,,,,,,{16FD2E73-D951-E711-ABE8-0050568A3DF0}
1761,390,2/25/04,Evaluation of D(3He) minority heating,wukitch                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/390.pdf,Closed, 2/25/2004,,,,,,,,,,,{17FD2E73-D951-E711-ABE8-0050568A3DF0}
1762,391,4/2/04,AlfvÃ©n Cascades with Current Rise ICRF Heating,porkolab                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/391.pdf,Closed, 4/2/2004,,,,,,,,,,,{18FD2E73-D951-E711-ABE8-0050568A3DF0}
1763,392,4/2/04,C-Mod/JET Identity Scan at High,snipes                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/392.pdf,Closed, 4/2/2004,,,,,,,,,,,{19FD2E73-D951-E711-ABE8-0050568A3DF0}
1764,393,4/1/04,Magnetic fluctuations associated with edge plasma turbulence,labombard                     ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/393.pdf,Closed, 4/1/2004,,,,,,,,,,,{1AFD2E73-D951-E711-ABE8-0050568A3DF0}
1765,394,4/2/04,MSE Calibration III ,yuh                           ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/394.pdf,Closed, 4/2/2004,,,,,,,,,,,{1BFD2E73-D951-E711-ABE8-0050568A3DF0}
1766,396,4/2/04,Edge pedestal scalings at lower fields ,jwhughes                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/396.pdf,Closed, 4/2/2004,,,,,,,,,,,{1CFD2E73-D951-E711-ABE8-0050568A3DF0}
1767,397,4/9/04,Comparison of C-Mod EDA regime with JFT2-M HRS regime,hubbard                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/397.pdf,Closed, 4/9/2004,,,,,,,,,,,{1DFD2E73-D951-E711-ABE8-0050568A3DF0}
1775,324,7/3/02,ITB Formation with TwoFrequency ICRF in Optimized Shear Plasmas with IP Ramp,porkolab                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/324.pdf,Closed, 7/3/2002,,,,,,,,,,,{1EFD2E73-D951-E711-ABE8-0050568A3DF0}
1776,324a,10/10/03,ITB Formation with TwoÐFrequency ICRF in Optimized Shear Plasmas with IP Ramp,porkolab                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/324a.pdf,Closed,10/10/2003,,,,,,,,,,,{1FFD2E73-D951-E711-ABE8-0050568A3DF0}
1782,029,9/7/93,Laser Ablation Impurity Injection,graf,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/029.pdf,Closed, 9/7/1993,,,,,,,,,,,{20FD2E73-D951-E711-ABE8-0050568A3DF0}
1783,143b,12/12/97,Triangularity Scan in H-Mode (143 revised),G                             ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/143b.pdf,Closed,12/12/1997,,,,,,,,,,,{21FD2E73-D951-E711-ABE8-0050568A3DF0}
1784,149a,7/23/96,ICRF Reversed Shear Mode,porkolab                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/149a.pdf,Closed, 7/23/1996,,,,,,,,,,,{22FD2E73-D951-E711-ABE8-0050568A3DF0}
1785,152a,7/23/96,H-D Mode Conversion Heating,ckphillips                    ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/152a.pdf,Closed, 7/23/1996,,,,,,,,,,,{23FD2E73-D951-E711-ABE8-0050568A3DF0}
